google-link,username,Past Action,Time,Review
https://lh3.googleusercontent.com/a-/ALV-UjW47RhMDQYepXY7SyIcqamt3oeaAjBPT9Z3xaZMgBYJZrNFewoa=w36-h36-p-rp-mo-br100,Farina,12 reviews · 5 photos,4 months ago,"Pistachio Cheese Cup - better frozen, it tastes like ice cream and the sweetness will be a little okay (as per what my friend said) …"
https://lh3.googleusercontent.com/a-/ALV-UjWQm1vsmY6DT-VzC3iMZVpUhLly1dUPhMUVeoz6R_hH0BR6yosb=w36-h36-p-rp-mo-ba3-br100,Hafiz Imran,Local Guide · 19 reviews · 12 photos,a year ago,"Don't buy anything other than dessert. Other things like chicken grill, ramen, rice for me are not worth it. A bit pricey. Even the desserts all taste the same chocolate. If you eat dessert while closing your eyes, you must not know which …"
https://lh3.googleusercontent.com/a-/ALV-UjU3os6LiXaIrJ1pHnGqsufbhfHErjrfgC5WOA_g2-lMEBFa9sYr=w36-h36-p-rp-mo-ba2-br100,Khaisy 22 (sYuk),Local Guide · 8 reviews · 14 photos,a year ago,"He doesn't just sell desserts. The main course is also there.. it's delicious, it's just the parking lot.. so if you want to come choose the right time.. if it's a little late there must be a lot of people.. the dessert is really …"
https://lh3.googleusercontent.com/a/ACg8ocK4G9OjbsUuJhNaqIeoyJ8NehhbwzwYxuTDUlC33wfGZHDIrw=w36-h36-p-rp-mo-br100,muhamad izzuddin johari,11 reviews · 5 photos,a year ago,"Ordered pasta, very slow.. and not tasty.. hard pasta not boiled long enough. When 4 people arrived, one person's food didn't arrive even though the others had finished eating.. & THERE WASN'T ANY WATER... there weren't many people who dined in but it was late 😕😕 …"
https://lh3.googleusercontent.com/a-/ALV-UjWck1gCcVzeqtYdS_dkRqJGyjwna5FcqJYnfPnjLr-6zrg9yHLQyA=w36-h36-p-rp-mo-ba6-br100,Faiqah Nur Husna,"Local Guide · 578 reviews · 1,715 photos",2 years ago,"Food is delicious. The parking is a bit strange, because I can't find the door to go up. Limited parking. Worth the money."
https://lh3.googleusercontent.com/a-/ALV-UjXZqbbDMRkTAOzNyBydKigHygTQwJC2dQNJ-2_eUu6YZjwtqmA=w36-h36-p-rp-mo-br100,Izzah Syazwani,2 reviews · 1 photo,a year ago,"Desserts are all delicious 👍🏻 . But other food is okay. Toilets are dirty, no hygiene, staff take dessert without gloves or tongs. Chicken with meat should be chopped because you don't have a knife. Meat with chicken is a bit hard. Maybe because it was cooked early. But can eat but still hard. My overall for 7/10 …"
https://lh3.googleusercontent.com/a/ACg8ocIzccTdfHMJCdCc8WiD3Hqi7Ejo5VVcfNwKvT5ipWPRr2TOOA=w36-h36-p-rp-mo-br100,Muhammad Irfan Mohd Shah,10 reviews · 4 photos,7 months ago,"you have to come early if you don't want to wait in line, there are many delicious dessert options 😋👍🏻 …"
https://lh3.googleusercontent.com/a-/ALV-UjUTHz2cio0Qmkxk-grI4pepBJ8FPYc850knPrDooXSF_mgGlyBp=w36-h36-p-rp-mo-br100,Nurul Farina binti Mazlan,6 reviews · 3 photos,6 months ago,"I have bought Cake In Bowl and some other desserts.
Alhamdulillah the cake is still soft and moist even though it has been in the fridge. …"
https://lh3.googleusercontent.com/a/ACg8ocLcctLKlZYAPdZmL0yhdXJ_lp5sjNJzWmKq8s1wUvRmfO6yTw=w36-h36-p-rp-mo-br100,faraaa sakinahhh,2 reviews,2 months ago,"Anyone who likes dessert can try it here, I swear it's the best, the service is okay, good, approved 🤩 …"
https://lh3.googleusercontent.com/a-/ALV-UjXlJOble1feUooKjcG6ovhnfZedPNUinvYS9yG7SGOqpWqOF_g=w36-h36-p-rp-mo-ba3-br100,Safa Story,Local Guide · 83 reviews · 9 photos,a year ago,"Baby pancakes 9/10 are really delicious, fluffy & lots of chocolate!! Really recommended callebaut milk chocolate!
Brownies 3/10 the texture of the brownies is a bit dry and more like hard 🫠 But …"
https://lh3.googleusercontent.com/a-/ALV-UjXwaMp3HAUO_M1J3sZy1HHb5A8YHybwrp1dUTEoVWU4BNI-KJs=w36-h36-p-rp-mo-br100,Fatin nadiah Rasuli,7 reviews,7 months ago,"It's delicious but too sweet hahaha, not suitable for people who don't like sweets.. but overall it's ok for raso2.. the milky cookies are very tasty. I like them (forgot what their name is). The brownies are delicious.."
https://lh3.googleusercontent.com/a/ACg8ocKGOKhI63z6H33rfW1z1Prk5H1ljddCHU0FnOxTl8ffIN3ziA=w36-h36-p-rp-mo-br100,Sorfina Zulkafli,8 reviews,7 months ago,"Cake in a bowl is too sweet. Sweet that is balanced with a little bit of cake in the container. I love cakes and sweets but can only eat 2 spoons. Pancakes, brownies n bcc cake so so only. X wow pon. But it's ok to eat desert unless it's on …"
https://lh3.googleusercontent.com/a/ACg8ocIIAMt8JEQQ7gtOh81eZknnztkS_yiwyE9O7aEKdd_yRf6iaQ=w36-h36-p-rp-mo-br100,Anne Aziz,10 reviews · 5 photos,a year ago,"Easy parking in front of the door. But limited. Can park basement too. Desserts are all the best. Food water is delicious. Reasonable price with portions. Staff very friendly and helpful. But always pack weekends, nights. Because it's the …"
https://lh3.googleusercontent.com/a-/ALV-UjXWjGPKlQDSv32Gl9k-Z9KU6rQlA8ufYc_1qGLXjGmbXsorNaJjyg=w36-h36-p-rp-mo-ba4-br100,Afix Anuar,Local Guide · 51 reviews · 108 photos,7 months ago,6th time coming to the store. I have tried all the food and it never disappoints. The most delicious bucket of cookies
https://lh3.googleusercontent.com/a-/ALV-UjUvNOhOOoPDHLdrwmxhhJewllaA5hu4aLZTjmGNVxL1ReHkdcZm=w36-h36-p-rp-mo-ba3-br100,Mira Rahaman,Local Guide · 50 reviews · 22 photos,2 years ago,"the second time I came for dessert.. I was moved to try western-style food here.. but it was very disappointing.. in this rm200++ bill, the dessert and water were delicious.. the rest was very disappointing.. the family combo had plain, dry …"
https://lh3.googleusercontent.com/a-/ALV-UjUQs1Ec6yKHgToni5gwTsQMlGAsyS8UcRUjFFxKqvkAl_f_DfYtoA=w36-h36-p-rp-mo-ba2-br100,IZZAH AHWAN,Local Guide · 13 reviews · 28 photos,2 years ago,"The service is not systematic. Fiber counter and a lot of display food. If not available / out of stock better label as not available / oos. When people request to buy that one, it's not available. Make the mood swing and come here. In this …"
https://lh3.googleusercontent.com/a-/ALV-UjVRLi1tvgUTEGVr5QziQ5GLfrgWaQewJrSGx5iRN8OrN1xng0U_bg=w36-h36-p-rp-mo-ba4-br100,Raf Lurv,Local Guide · 168 reviews · 62 photos,2 years ago,"Dessert lovers, especially chocolate, please come here. There are brownies, ice cream, waffles, cake, froyo, bingsu, ramen is also available. Willing to drive from Shah Alam just to try this. This store is always full house btw so be a …"
https://lh3.googleusercontent.com/a/ACg8ocIszPTa9_x2G2pefCOC8ijnABy41rPtklg5MDnWxfNcvFMx5w=w36-h36-p-rp-mo-ba3-br100,Nurul Syifa,Local Guide · 19 reviews · 50 photos,a year ago,"A lot of things are finished, maybe just after the event, I didn't have time to prepare. No chocstick cookies, no pistastick, no choc cheese in a cup. Last bought 2 baby pancakes with 2 Cadbury sticks hmm.. Once in a while I stop on my way from Ipoh to Melaka."
https://lh3.googleusercontent.com/a/ACg8ocJ0wQTx6r7ZoAPHovCIpf7DOszIeX9G6yYnDcyYQ5iWehfnKw=w36-h36-p-rp-mo-ba3-br100,muhamad amir akmal,Local Guide · 25 reviews · 29 photos,5 months ago,"Extremely sweet. It's enough, once in a lifetime"
https://lh3.googleusercontent.com/a-/ALV-UjW2AEcd6EE4s6r3s7Fhnp95W6ub_K0gNCZUDVXXy2VB3Y-QKkaE=w36-h36-p-rp-mo-br100,Hakim Hasnan,3 reviews,6 months ago,"not worth it. The price is expensive, the queue is long but the taste of choc is normal even though I am a dessert lover. Western food 1/10."
https://lh3.googleusercontent.com/a-/ALV-UjUigCD1fWrdj495bEXWWYMPwgFqRpVKNuzZD0SwsuY9ehQldiZn=w36-h36-p-rp-mo-ba4-br100,Arief Zul (AriefZulIzwan),Local Guide · 42 reviews · 98 photos,3 years ago,Beautiful and comfortable store. The menu is the same. I like to see his big dessert. Beautiful Looks delicious. I want to take everything. But I only order sweet water and spaghetti because I know myself when with sweet foods. 😅 …
https://lh3.googleusercontent.com/a/ACg8ocKAASxCVFA5w_BqP9EjIvk_8GMbmpCFPr_vSxoVLSPzow7F_g=w36-h36-p-rp-mo-br100,Liyana Idris,2 reviews,5 months ago,"seriously, it's very, very good.. it tastes like premium chocolate.. I've tried the copy sold near melaka.. but I can't compete with the original one.. it's goodpppppppp.. it's just a little expensive"
https://lh3.googleusercontent.com/a-/ALV-UjVm8uFDFtIqH1a29caA5-U6FMN-0t5rp9JIW7Ksd9ztf5LfAlK3AA=w36-h36-p-rp-mo-br100,Mohd Osman Khan,9 reviews,7 months ago,"Dessert is delicious, but you guys have to be strong to stand in line. I'd say the price is affordable especially the cookies in the tub. People put it until they can't close it."
https://lh3.googleusercontent.com/a-/ALV-UjXN6t83RF0aqzRVuNTdPo-DFGF48EEi-Lz_u6DLSzB9g3cAd6bu=w36-h36-p-rp-mo-ba4-br100,ahmad tharmizi,Local Guide · 99 reviews · 276 photos,a year ago,"It's so sweet, it's called chocolate.

Delicious …"
https://lh3.googleusercontent.com/a-/ALV-UjWbuIAcUvB2GWOigXk9HM7hxopUFdjhZNHIl3PohwkTEQq_uhUf=w36-h36-p-rp-mo-ba4-br100,Nur Dini Arina Shaharin,Local Guide · 47 reviews · 181 photos,2 years ago,Only for chocolate lovers. Those who are not chocolate lovers do not need to. Heavy food (rice and so on) can be improved further. 5/10. For a tiptop dessert. 10/10
https://lh3.googleusercontent.com/a-/ALV-UjVkcKnOvptIodLUCdBAp-_i4bVLuX2Ys6ciTkl36OQ0ucuAuZ9Q=w36-h36-p-rp-mo-ba3-br100,Amirul Shahidan,Local Guide · 45 reviews · 43 photos,a year ago,"There are so many choices for chocolate-based desserts. For brown ghosts, you have to be shocked here. There is also a western menu. The staff is very responsive. The decoration is very instagrammable. But make sure to order/bring boiled water."
https://lh3.googleusercontent.com/a-/ALV-UjXCVyyGZe37shzUiS_4NDZ3GmvGwpMsQ865G0oncmbZOOnqPIw_=w36-h36-p-rp-mo-ba3-br100,Anis,Local Guide · 42 reviews · 25 photos,3 years ago,"Chicken rice RM10 but the chicken is only a small spoonful. When asked, the waiter said that it was chicken slice like this. Then, they add another slice to the plate. Thanks"
https://lh3.googleusercontent.com/a-/ALV-UjUVf3u5k5siYvpIvsN_bYWGmSCNRdwQOLIa5dTyXD-vDkl5UzF04g=w36-h36-p-rp-mo-ba4-br100,saiful azizi Arifin,Local Guide · 43 reviews · 50 photos,2 years ago,"FOOD: overall satisfied. Not to bad. Order for Nasi Mary Grilled Meat and Cadbury Bananan Bite, it's crazy delicious.. …"
https://lh3.googleusercontent.com/a-/ALV-UjXBRZAupS-lCZApHSDcueReuB4-tTJZ3P7DZQ3NRoqF10grq5Oi=w36-h36-p-rp-mo-ba4-br100,ayu shapie,Local Guide · 80 reviews · 73 photos,7 months ago,"Long line.. But not long.. If you can prepare chairs for the elderly or expectant mothers to sit..
The price of food is cheap, not cheap, expensive, not expensive.. But no, you …"
https://lh3.googleusercontent.com/a-/ALV-UjUJYmr2oUySqLd7Bw-lw0ia76WB_4IhA9YRDrN_iim1grf_Fpk7=w36-h36-p-rp-mo-br100,Balqis Ridza,171 reviews · 250 photos,a year ago,"It's very tasty, it's normal when you eat it, it's always very sweet, BUT THE BEST OF ALL, THE STAFF IS OKAY, ALL OF THEM ARE FRIENDLY, FRIENDLY, SOUR FACES, MORE PARTS THAT TAKE CARE OF PANCAKES, ASK BEAUTIFUL FACES, ANSWER FRIENDLY QUESTIONS"
https://lh3.googleusercontent.com/a/ACg8ocLuAT13i3dATOT-w4eP-XERI_KXnqzZDMpKhxHCUYWyzxPxkA=w36-h36-p-rp-mo-ba3-br100,norita dzulkefle,Local Guide · 23 reviews · 35 photos,a year ago,Food is good ... chocholate must be sweet right? .. it's just sad that some of the ordered items are left behind. The counter staff x for the 1st box. If you don't have the means to taste a cheese tart. Careless me too.
https://lh3.googleusercontent.com/a-/ALV-UjXkArAqfIzoLXOsd-5DbYT7lUbZMptBVlXahWj1rHWa1x5Zgj8b=w36-h36-p-rp-mo-br100,Ayu Aisyah,4 reviews,2 weeks ago,delicious as always. Thank you for opening for a long time for this fasting month.
https://lh3.googleusercontent.com/a/ACg8ocLLCSJXHuwvmG8FToCAhM_U3Kx_X185AvknjM673V1MgaiuqA=w36-h36-p-rp-mo-ba4-br100,Norizan Abdul Wahab,Local Guide · 112 reviews · 61 photos,6 months ago,"ALL the desserts here... just sweet... but there's always a long line since VIRAL...
It used to be okay to just buy calmly, now don't expect...get ready to buy …"
https://lh3.googleusercontent.com/a/ACg8ocJD20GJLOm7Eh9SwpfrWESQvLYO3XwsVNlkvNcI-XqPP3AOQRXQ=w36-h36-p-rp-mo-br100,siti azizah,4 reviews · 10 photos,2 years ago,"Cafe lawa, the food is also delicious, come guys to confirm love it, please make another cwnngn in Seremban, far away, I want to come to Selayang hehehe"
https://lh3.googleusercontent.com/a-/ALV-UjXggHiWLwnR2L_6Qx-uy4ESVBuchPo5_hD1PpfE5C7U8wJlefuT=w36-h36-p-rp-mo-ba2-br100,Ereena Marzuki,Local Guide · 15 reviews · 26 photos,3 years ago,Love the crown red velvet cake.. there is cream cheese filling on the top of the cake as seen in the 2nd pic before pouring the choc sauce on top. Cake and whoopie are all delicious and soft! Marvelous
https://lh3.googleusercontent.com/a-/ALV-UjWxu5ZkBJ67KT5W6uDGO7ChiO2VO23USTVfqXWjrmsFT5Ss9sEv=w36-h36-p-rp-mo-ba3-br100,Aniqah Zulkifli,Local Guide · 34 reviews · 64 photos,a year ago,"fans like desserts from sd open near kepong and only sell a few options of desserts. It's the right place if you're craving for chocolate, especially for women😂 …"
https://lh3.googleusercontent.com/a/ACg8ocJ5nIqOV96OxMT1hEJ35vn_GRaxZsp0X7-E-Yv2Kt09JND5cA=w36-h36-p-rp-mo-ba4-br100,haslinda bahraum,Local Guide · 59 reviews · 225 photos,6 months ago,"Customers are queuing outside.. after being able to enter, they have to queue again on the left side to pay first. may need to review a more suitable and faster way."
https://lh3.googleusercontent.com/a-/ALV-UjXMxr5tC8_fk_SykgT0Kwg4Y32P2TnvYnVBUZRnJ5nOdx1XfJ8=w36-h36-p-rp-mo-br100,ahmed,5 reviews · 1 photo,a year ago,"that's enough. Donuts smell like yeast or something sour. just a little topping on top of the donut. Cheese tart brownies are ok. the small one is like a sponge cake, so it's not possible. not worth my motor oil."
https://lh3.googleusercontent.com/a-/ALV-UjU9aOtWRNoHv35fQwi6nc7hGyoAqocU-VoHHIkR31StIGXQ2RLfeQ=w36-h36-p-rp-mo-ba6-br100,Min Zul,"Local Guide · 348 reviews · 4,487 photos",a year ago,delicious food and best fast service
https://lh3.googleusercontent.com/a/ACg8ocLF_sJuuEWDTi3b8e1ra07-QcCtzT65mo3w3-gxTgslILdskjdJ=w36-h36-p-rp-mo-br100,Siti Faridah,22 reviews · 25 photos,4 years ago,Fast service..hope to maintain the quality like this...usually viral shops/cafes have slow service..but this is fast..delicious & the best dessert
https://lh3.googleusercontent.com/a/ACg8ocK3JHqrXo9fmEWHiPf7RXK508qINbhjAsjB4-vcvzKBqTEB9w=w36-h36-p-rp-mo-br100,Qie,1 review · 2 photos,10 months ago,"The staff has to learn soft skills, not everyone understands the system of dine in and take away at more of our stores that come for the first time.  Don't send him away like that (because we queued up near the take away, I don't know the …"
https://lh3.googleusercontent.com/a/ACg8ocI3i9TDLj5BlExkFOuOb_6XZwWdRaiWOXDsotlxY2MtBtqn9A=w36-h36-p-rp-mo-ba4-br100,firdaus hamzi,Local Guide · 163 reviews · 2 photos,8 months ago,"I actually tried it a long time ago before it went viral, and I never repeated it because I thought it was normal. when it goes viral, just try again and my opinion is still the same. it's normal.. it's not good, it's just normal.. maybe …"
https://lh3.googleusercontent.com/a-/ALV-UjUIYXWZrB82n3E7S4I74sboLuukxaYeVNRhhEDy18U-58AUrg=w36-h36-p-rp-mo-ba4-br100,Mio Asmara,Local Guide · 86 reviews · 235 photos,4 years ago,"The staff are very attentive, give priority to pregnant mothers to enter first, and ask customers if they need a babychair when they see a customer with a baby/boy. A clean, spacious and pleasant environment. …"
https://lh3.googleusercontent.com/a-/ALV-UjVDVvJZJE2STRFvhqhOz9N0cjzMn8jIwGQM6LNmOllLS88S7RCI=w36-h36-p-rp-mo-br100,Nurul Afikah,4 reviews · 1 photo,10 months ago,"Dessert is appppppp. But his system is crazy confusing and makes the store crowded. Some have to pay first before they can pick up, some have to pick up first and then pay. It looks crowded as there is only one cashier to pay and many are …"
https://lh3.googleusercontent.com/a/ACg8ocKfwKyVXfKPFCmrHjMyzH9Q9AlKeXf-dFy4PzQyYzoN2zl8lQ=w36-h36-p-rp-mo-ba4-br100,Hannani Mazalan,Local Guide · 61 reviews · 82 photos,3 years ago,"I can't give 5 because many of the menus have expired when I came earlier. I arrived at 2.15pm. Waffles are all gone. There is no western either. So my husband and I just got to eat brownies and smoothies. Better call first and ask what menu is available. If not, you'll be upset."
https://lh3.googleusercontent.com/a/ACg8ocLsCKzSMMB1jopdLptMoFODPiUruolYvq-bysYMO-buVMM4SQ=w36-h36-p-rp-mo-br100,setia taat,1 review,10 months ago,"I don't deny that he tastes good. But the system is like garbage. Wow, you have to queue for a long time to dine in. Once inside, you have to queue for a long time to eat dessert BECAUSE YOU CAN'T ORDER FROM THE TABLE. You've had dessert, …"
https://lh3.googleusercontent.com/a/ACg8ocJwcAxHL1IbRpD_y0bRrBE2qB7JKNkzIrSXh_tulP50L5U8xg=w36-h36-p-rp-mo-br100,Salimah Mohd Rashid,13 reviews,10 months ago,"Queuing very long with the heat inside the store. Apparently the purchase of viral products is limited. Should tell early. There is no need for us to queue up. Whatever it is, pray for the business to improve and progress."
https://lh3.googleusercontent.com/a/ACg8ocI5IBL2LQYLJ6_QBBptuoW_c9ChzHgUyUA77Hv30igRDtuW-g=w36-h36-p-rp-mo-ba3-br100,Sahira Aminah,Local Guide · 44 reviews · 48 photos,11 months ago,"The 3rd time I went. I like many options. Staff friendly. We like cheese in a cup, even though it's sweeter, hehe, but once in a while. You also have to buy baby pancakes when you come. Let's try the croissant with hot choc. Taste wise for …"
https://lh3.googleusercontent.com/a-/ALV-UjVchwGrRu_NHmxM3w3DRXDqO5_AHCNQc_Ecv7TJFa-c4vfouwp0=w36-h36-p-rp-mo-ba4-br100,Sri Hazwani D' Hj Mohd Nordin,Local Guide · 100 reviews · 472 photos,a year ago,"A very sweet dessert.
Please rinse and drink plenty of boiled water."
https://lh3.googleusercontent.com/a-/ALV-UjUNRH0EyGqT9lIiwDeK-0KlR3T6ZaGNDobf9VGUnTVbSsM5Gy-U=w36-h36-p-rp-mo-br100,Alia Yasmin,6 reviews · 4 photos,a year ago,The ramen is also very expensive. It's not really hard boiled ramen.. the price is RM17 something but I don't know if I can get it. Frust is also there. Walked in and didn't understand which counter to start and what to do. No clear …
https://lh3.googleusercontent.com/a/ACg8ocJz_7wBdBXvHRz2apqp-osvdwdKwJQ-hckrOG6bWkePZusHUQ=w36-h36-p-rp-mo-br100,Fazari Hamzi,7 reviews · 2 photos,a year ago,"My experience when coming 14jan24, 1) staff think about their own work and are not polite to customers
2) a small empty paper bag without any print is charged RM1? Never go to another …"
https://lh3.googleusercontent.com/a/ACg8ocL5yVtZoN0I_nqt8i8BNIACmH7FqI3HLF5r_-jMsyZcc3y5uQ=w36-h36-p-rp-mo-br100,Souldessert,1 review,a year ago,"Chicken murtabak a piece rm 10..small size from the night market, the good thing is that the salt is not stingy.. Over Salty😂 …"
https://lh3.googleusercontent.com/a/ACg8ocIAxi-KUfPdHX9wAmFYDucNh2iU6T6tDW0BJ6BskmTSy7EDrQ=w36-h36-p-rp-mo-ba3-br100,md rafiuddin,Local Guide · 47 reviews · 8 photos,10 months ago,"I had to queue for a long time and had to change the line because it was the wrong line, there was no staff to look after the line to give information, where to queue, many people gave up because they had to queue again, it wasn't worthy of the hype"
https://lh3.googleusercontent.com/a-/ALV-UjUWFzxzYNKe0VrTUHXj5Xhdjo20GGJKY0P_0qMOs6aABXLN31Wm=w36-h36-p-rp-mo-ba3-br100,Mohamed Mustaqim,Local Guide · 24 reviews · 1 photo,6 months ago,Lovers of sweets and desserts! This is the place. Interesting environment. There are delicious cookies
https://lh3.googleusercontent.com/a-/ALV-UjVyBeUwCdGKsLvVIHQ8BnXZiJS-MO302C2pXoVwQJyQB2pLUeY=w36-h36-p-rp-mo-br100,Norfatihah Abdul Razak,4 reviews · 1 photo,a year ago,"first time going to their HQ, and I went on the weekend, yes, I already expected a lot of people, but the first time I went, there were 2 queues, I didn't notice so I just lined up, but it was strange that the queue on the other side was …"
https://lh3.googleusercontent.com/a-/ALV-UjVTBbVv7EcGcDtHEpcGenkSX0Q6AYZMGLUi_50_Fikin8-SqUHI=w36-h36-p-rp-mo-ba5-br100,Aisyah Rahim,Local Guide · 204 reviews · 619 photos,2 years ago,"Her chocolate desserts are all delicious, but sometimes they feel so expensive, she only makes them once every 3 months to get rid of cravings for us who are in our 40s. His other menu is just so-so, the portion is not big and the price is not worth it."
https://lh3.googleusercontent.com/a/ACg8ocK4eiqYAwsxmSnw4cYsD9h0_NbCVm4UmEO0R0ydeC4muEVV2g=w36-h36-p-rp-mo-ba3-br100,Dr Aseela Ariffin,Local Guide · 37 reviews,a year ago,"Overalls; disappointed. Customer service is indeed out, from the front to the kitchen staff; the water supply is also located at the top of the table far from the customer; little things that make you “???”. Charge rm0.5 for a very small …"
https://lh3.googleusercontent.com/a-/ALV-UjX9XxhvJp1Ci0qtZO8zFDqHyd0oVoIcs6qkjbMhdh2MZgYBzR4=w36-h36-p-rp-mo-br100,nida fathinah,8 reviews · 1 photo,2 years ago,"If you come here for dessert it's ok. Cafe food not recommended. I ordered plain aglio olio pasta (onion+mushroom) at RM10 and grilled chicken rice at RM17 and so on. Seriously not good. Salty pasta, chicken with black pepper sauce or …"
https://lh3.googleusercontent.com/a-/ALV-UjXkV_Z8s7c9F4RtpvWhLbx1g5_DKuiMWSz7nMkEVq74ls_fSREn=w36-h36-p-rp-mo-ba2-br100,Zafirah Ishak,Local Guide · 19 reviews · 7 photos,2 years ago,"We order
3 small pavlovas
2 sushi-sized cheesecakes …"
https://lh3.googleusercontent.com/a-/ALV-UjVF0VFp_QHrYn3Fe6go_Uib95l4Z-lr8IlEZikzO8bHJWEsh8l9ww=w36-h36-p-rp-mo-ba3-br100,Syad Hamran,Local Guide · 12 reviews · 45 photos,2 years ago,"Service is slow, I queued for three people for a crazy long time, then the staff asked the customer who had just queued to enter first. As seats 2 people. The three of us don't prioritize, just add 1 chair. After paying the cashier 1, the …"
https://lh3.googleusercontent.com/a-/ALV-UjVKOMYKTKbpGHQuaMiNH-CTmIQtPvz-jDo_hDkH_IRV9_6mVU_ZPA=w36-h36-p-rp-mo-br100,Nurul humairah Moe,3 reviews · 1 photo,2 years ago,"The price is so high...the food is sweet...spaghettie is crazy salty...the donut pastry just tastes like a roadside shop, the chocolate dip is RM8.90...better buy the crispy creme...I don't believe it come... prepare a lot of money if you bring a boy..."
https://lh3.googleusercontent.com/a-/ALV-UjWrU-1IUD9IsgNL-MKRtuhaPqOsdQe-DZo39wPacGMLCM9Q4U66=w36-h36-p-rp-mo-br100,alep jaww,13 reviews,3 years ago,"It tastes like a normal dessert. The order system is troublesome. The line is slow and I can't order. System when you order mineral water with ice, you only get ice. When asked, they said mineral water had to be taken at the counter. What's …"
